id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_assets_adj;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;total_equity_adj;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_002;0;AG;80995;30300;2003;4251.0;GKV;77529308.43;77324323.54;16986454.01;18472.48;-585765.53;2391.66;588157.19;-567293.05;-567293.05;-358051.64;18667109.27;18436606.27;17408539.22;0.0;373272.0;;;;;;;;;;859733.45;654795.05;11513579.23;2044790.39;137416.11;;;3270365.49;-1553560.12;-2129629.55
C_451;0;AG;80333;68320;2005;6.0;GKV;219399047.3;214829115.7;96453044.11;-50615591.47;-6676009.03;16104.0;6692113.03;-57291600.5;-57389062.5;-3.73e-09;230220262.5;172810262.5;198482455.8;0.0;12245315.0;1199121.32;;;19452669.7;;;;;;19492491.68;-37917508.32;200807500.4;51921288.71;50744.12;27502265.5;;-132582503.8;-7701820.94;142719413.3
C_823;0;GmbH;80939;62030;2005;;GKV;861073.08;852608.08;729941.57;202942.42;-38945.41;5.63;38951.04;163997.01;163997.01;137272.2;845896.1;841416.93;145662.96;628466.78;0.0;94626.21;;;9378.88;;;;;;71766.36;67287.19;106211.58;71074.88;24006.63;;;199387.84;-11988.14;-164581.11
C_817;0;AG;80802;82999;2005;223.0;GKV;1932416.83;1932416.83;1232143.62;309241.25;-13565.88;1629.38;15195.26;295675.37;295675.37;172681.48;1903659.5;1903264.5;324057.26;0.0;21829.54;;;;;;;;;;1557772.7;1557377.7;1259190.25;841500.12;768170.4;;;202462.9;-7567.12;0.0
C_068;0;GmbH;81476;74900;2010;;GKV;274597.94;274597.94;278258.13;42881.53;-2978.72;528.55;3507.27;39902.81;39902.81;28028.21;286107.09;282745.75;157963.9;0.0;33007.0;;;;287.86;;;;;;95136.19;91774.85;140779.37;136570.29;74307.62;;;64089.89;-8459.0;-143772.6
C_208;0;AG;90419;73200;1989;1611.0;GKV;788368.43;788368.43;299949.77;88998.58;-3183.29;;3183.29;85815.29;85815.29;79182.29;128694.69;159398.77;68509.72;60184.97;0.0;15848.53;;;24625.12;;;;;;;30704.08;97804.48;48974.44;86.3;;;66640.58;-1885.6;-26640.46
C_608;1;GmbH;91052;46460;1991;378.0;GKV;5079781.05;5093302.44;3955580.75;187584.38;-20892.47;19404.11;40296.58;166691.91;166691.91;-5.97e-10;3080851.76;3080851.76;1978162.03;0.0;0.0;;;;;;;;;;1102689.73;1102689.73;1672611.96;124612.72;102784.43;;;1083191.47;-913308.57;-162514.55
C_420;0;GmbH;90768;62011;2010;;GKV;137237906.5;136854940.6;34326394.78;2103000.24;-363486.95;28338.58;391825.53;1739513.29;1739513.29;1297437.26;32916968.69;32916968.69;14470391.3;1846000.0;816464.72;853000.0;1846000.0;437835.74;7692257.34;;;;;;15099169.94;15784112.67;14199954.37;3132617.91;90271.76;;;7627446.25;-1121589.3;-2430900.56
C_253;1;Freiberufler;88512;35100;2000;;GKV;23176580.39;23226069.49;9981439.6;293922.56;-375717.45;864.89;376582.34;-81794.89;-81794.89;-83623.89;6344822.45;6099302.59;2187822.45;1715000.0;2442000.0;216237.11;1715000.0;2442000.0;1264763.6;;;;;;0.0;-245519.86;2549811.88;1228720.84;34880.23;187354.39;;182594.71;-399142.9;4203121.29
C_409;0;GmbH & Co. KG;93333;86103;1986;;GKV;80829039.63;80829039.63;40375901.87;578776.09;-138156.6;113893.82;252050.42;440619.49;440619.49;263060.63;30694824.28;29006395.78;13745986.44;3351748.66;0.0;5500000.0;1851748.66;;3667987.69;;;;;;13597089.18;11908660.68;20904409.04;5332621.28;139831.32;3094569.38;;-1950747.15;-1809736.65;207940.5
C_111;0;GmbH;84048;47430;1991;;GKV;49181889.7;48197444.61;27604458.99;192429.01;-1571014.17;108022.91;1679037.08;-1378585.16;-1378585.16;-1363705.21;31670967.0;31670967.0;7444180.79;20615183.37;0.0;1214000.0;904023.88;;1906127.83;;;;15000000.0;;3611602.84;3611602.84;22170744.95;7120833.36;2488971.13;1887339.08;;2924155.3;-1097132.89;-1130666.27
C_544;0;Sonst. Gewerbetreibende;93173;68202;2010;;GKV;4347863.27;4347863.27;4005516.75;406992.35;-121118.56;1121.11;122239.67;285873.79;285873.79;284796.16;5964660.17;5964660.17;948006.65;1363650.73;1438618.09;;;;82297.48;;;;;;2183959.7;2214384.7;823341.52;795652.1;701909.34;78698.46;;291303.08;-89883.37;1.6300000000000002e-09
C_073;0;GmbH;83417;46491;1989;60.0;GKV;1847933.74;1847933.74;843079.19;159374.41;826.85;883.67;56.82;160201.26;160201.26;113966.88;568976.09;568976.09;175771.79;0.0;0.0;;;;59597.07;;;;;;393204.31;393204.31;538340.57;301979.04;173436.75;;;96609.19;-14887.21;-110000.0
C_047;0;GmbH;83026;46190;1992;;GKV;176811494.8;176811494.8;20855491.85;340173.39;519401.55;370697.73;264555.34;859574.94;859574.94;493197.75;42932307.85;42932307.85;13633752.51;0.0;2536266.0;;;;5307380.15;;;;;;26762289.34;26762289.34;23476253.54;15538388.26;7470859.86;3347134.85;1784217.45;-2423372.31;-604099.4;-12278.7
C_638;0;GmbH;83435;8930;1994;433.0;GKV;22241168.6;22122899.87;11351337.12;899393.22;-119084.87;191531.01;310615.88;780308.35;716884.12;606235.45;8531025.82;8435410.97;5892347.87;1150000.0;1169489.15;715220.0;;;3453116.06;;;;;;319188.8;223573.95;4327122.82;3160930.65;1077836.52;;;2775682.04;-3739161.25;1124341.12
C_113;0;GmbH;89364;25120;1961;282.0;GKV;944671.09;944671.09;127377.33;28773.55;295.38;314.66;19.28;29068.93;29111.8;20748.94;428014.21;428014.21;114693.57;0.0;0.0;;;;;;;;;;313320.64;313320.64;427645.09;417704.75;1065.09;;;-471.83;0.0;5.8200000000000003e-11
C_214;0;GmbH;89134;66290;2008;;GKV;4816922.15;4816922.15;1934459.47;221477.63;2127.08;2127.08;;223604.71;223604.71;165641.41;1337261.42;1337261.42;445706.41;0.0;0.0;;;;194592.47;;;;;;891555.01;891555.01;1177639.44;790389.17;263369.08;;;12202.86;-85537.46;-6.98e-10
C_569;0;Sonst. Gewerbetreibende;89231;46144;2008;;GKV;17564083.37;17564083.37;15955189.53;4333098.33;280479.45;280909.36;429.91;4613577.78;4613577.78;2851689.9;16501704.45;16338814.12;10978976.09;0.0;0.0;;;;73598.35;;;;;;5522728.36;5359838.03;15751570.78;16100571.69;1665317.12;2637355.74;;-1292922.25;-123872.2;-72000.01
C_106;0;GmbH;82538;10130;1999;48.0;GKV;73402153.19;73402153.19;19422567.69;1869989.78;81696.16;4957.24;31109.52;1951685.94;1951685.94;1419164.6;25385803.94;25355803.94;17954322.94;4500000.0;255981.0;1500000.0;;;3330576.23;;;;;;2645500.0;2645500.0;20621727.21;7400067.1;2211065.63;4692726.81;;2808816.35;-1586523.83;-889646.33
C_595;1;GmbH;97769;86100;1997;72.0;GKV;330640.5;330640.5;333040.5;179442.57;352943.4;;156151.08;532385.97;532385.97;386236.64;5490118.02;5490118.02;837352.92;1010753.9;2788421.0;23823.0;1010753.9;2788421.0;67527.82;;;;;;853590.2;853590.2;136732.2;142907.2;;;;489303.06;-15268.74;-475462.96
C_017;0;GmbH;85551;46510;1996;518.0;GKV;6900814.95;6900814.95;1432719.05;315904.35;-6721.92;3941.12;10663.04;309182.43;309182.43;218794.67;1264198.64;1264198.64;753145.32;0.0;0.0;2020.82;;;302831.12;;;;;;511053.32;511053.32;1202578.97;466383.61;252829.97;171198.29;;781795.85;-27156.74;-199643.16
C_742;0;GmbH;82041;46410;1977;;GKV;28045000.0;28045000.0;14204000.0;374000.0;-398000.0;;398000.0;-24000.0;-24000.0;-44000.0;15806000.0;15563000.0;10151000.0;0.0;2773000.0;;;;2355000.0;;;;;;2882000.0;2639000.0;8482000.0;5941000.0;31000.0;2425000.0;;268407.27;-258157.44;845.29
